id,name,register_date,followed_by,followers_count,link
1499585375534206980,IcoBeast.eth🦇🔊,Fri Mar 04 03:20:00 +0000 2022,"serg_xyz, 0xRaghav, KyleSamani, 0xWenMoon, Daryllautk, YeouJie, pet3rpan_, lmrankhan, j0hnwang, krybharat, CryptoSources, sjdedic, HoolieG, RyanKSterling, 0xdetweiler, 0xChanglu, alexgedevani, thetinaverse, mattyryze, zacxbt, AustinBarack, roybitsir",22,https://x.com/i/user/1499585375534206980
2500902492,Samyak Jain 🦇🔊🌊,Sat May 17 07:45:28 +0000 2014,"serg_xyz, KyleSamani, kidponga, janehk, reganbozman, masonnystrom, andyisnotandy, benlakoff, j0hnwang, ncerovac, Sh_ivam, 0xMaki, gakonst, alexgedevani, mattyryze, zacxbt, AustinBarack, roybitsir, TaikiMaeda2, delitzer, GrantStenger, kapursanat",22,https://x.com/i/user/2500902492
1697597266515619840,Bullpen,Fri Sep 01 13:09:48 +0000 2023,"serg_xyz, 0xRaghav, Darrenlautf, BigBrainKasey, Shaughnessy119, j0hnwang, krybharat, jonathankingvc, Sh_ivam, 0xMaki, 0xdetweiler, samoyedali, alexgedevani, mattyryze, zacxbt, AustinBarack, roybitsir, GrantStenger, kapursanat",19,https://x.com/i/user/1697597266515619840
59177045,Chris McCann 🏎💨,Wed Jul 22 16:50:20 +0000 2009,"serg_xyz, QwQiao, KyleSamani, Darrenlautf, kidponga, janehk, reganbozman, masonnystrom, andyisnotandy, BigBrainKasey, Shaughnessy119, amanda0x, j0hnwang, jonathankingvc, 0xMaki, sjrosenblum, jnwng, mattyryze, zacxbt, roybitsir, delitzer, tomhschmidt, kapursanat",23,https://x.com/i/user/59177045
1456336845378572288,Nick van Eck,Thu Nov 04 19:07:08 +0000 2021,"serg_xyz, KyleSamani, stutireal, Darrenlautf, 0xWenMoon, janehk, reganbozman, Daryllautk, masonnystrom, panekkkk, robbiepetersen_, Shaughnessy119, firstc0in, notnotstorm, j0hnwang, jonathankingvc, jennyqcheng, Sh_ivam, 0xMaki, HoolieG, samoyedali, caitlinxyz, NaytheForceBwU, MariaShen, AustinBarack, delitzer, GrantStenger, tomhschmidt, kapursanat",29,https://x.com/i/user/1456336845378572288
4939401,Patrick Collison,Tue Apr 17 01:46:27 +0000 2007,"serg_xyz, KyleSamani, ishanee_, janehk, Daryllautk, benlakoff, SimaoCCruz, bridge__harris, eclecticcapital, panekkkk, amanda0x, geenty, lmrankhan, j0hnwang, ncerovac, jonathankingvc, Sh_ivam, 0xMaki, HoolieG, sjrosenblum, caitlinxyz, gakonst, pokeapallascat, jnwng, MariaShen, mattyryze, AustinBarack, delitzer, GrantStenger",29,https://x.com/i/user/4939401
942999039192186882,Psycho,Tue Dec 19 06:04:25 +0000 2017,"serg_xyz, QwQiao, OmniscientAsian, Darrenlautf, 0xWenMoon, kidponga, reganbozman, Daryllautk, 0xRainandCoffee, YeouJie, andyisnotandy, benlakoff, bridge__harris, eclecticcapital, OuroborosCap8, Shaughnessy119, lmrankhan, j0hnwang, krybharat, ncerovac, CryptoSources, sjdedic, jonathankingvc, Sh_ivam, 0xMaki, 0xdetweiler, yekiM_o, n4motto, alexgedevani, NaytheForceBwU, mattyryze, AustinBarack, TaikiMaeda2, delitzer, GrantStenger, kapursanat, 0xbilly",37,https://x.com/i/user/942999039192186882
1268013291944771584,Daniel Cheung,Wed Jun 03 02:55:08 +0000 2020,"serg_xyz, QwQiao, KyleSamani, Darrenlautf, kidponga, ishanee_, Daryllautk, YeouJie, masonnystrom, andyisnotandy, benlakoff, SimaoCCruz, cosmo_jiang, OuroborosCap8, robbiepetersen_, Shaughnessy119, amanda0x, notnotstorm, j0hnwang, krybharat, sjdedic, jonathankingvc, jennyqcheng, Sh_ivam, 0xMaki, ceterispar1bus, samoyedali, 0xChanglu, alexgedevani, NaytheForceBwU, mattyryze, zacxbt, AustinBarack, TaikiMaeda2, delitzer, GrantStenger, tomhschmidt, kapursanat",38,https://x.com/i/user/1268013291944771584
1051852534518824960,"smolting (wassie, verse)",Mon Oct 15 15:09:21 +0000 2018,"serg_xyz, 0xRaghav, KyleSamani, luffistotle, stutireal, Darrenlautf, 0xWenMoon, kidponga, janehk, Daryllautk, 0xRainandCoffee, YeouJie, andyisnotandy, benlakoff, 0xKofi, caseykcaruso, SimaoCCruz, eclecticcapital, cosmo_jiang, OuroborosCap8, Shaughnessy119, amanda0x, firstc0in, lmrankhan, j0hnwang, krybharat, ncerovac, CryptoSources, Sh_ivam, 0xMaki, sjrosenblum, 0xdetweiler, ceterispar1bus, 0xChanglu, gakonst, alexgedevani, NaytheForceBwU, thetinaverse, MariaShen, mattyryze, zacxbt, AustinBarack, roybitsir, TaikiMaeda2, GrantStenger, tomhschmidt, kapursanat, 0xbilly",48,https://x.com/i/user/1051852534518824960
1073132650309726208,CL,Thu Dec 13 08:28:56 +0000 2018,"serg_xyz, QwQiao, KyleSamani, luffistotle, OmniscientAsian, Darrenlautf, 0xWenMoon, kidponga, janehk, reganbozman, Daryllautk, 0xRainandCoffee, YeouJie, masonnystrom, andyisnotandy, pet3rpan_, caseykcaruso, bridge__harris, eclecticcapital, OuroborosCap8, panekkkk, Shaughnessy119, amanda0x, geenty, lmrankhan, notnotstorm, j0hnwang, krybharat, ncerovac, CryptoSources, jennyqcheng, Sh_ivam, 0xMaki, sjrosenblum, ceterispar1bus, samoyedali, 0xChanglu, n4motto, caitlinxyz, gakonst, alexgedevani, NaytheForceBwU, pokeapallascat, thetinaverse, MariaShen, mattyryze, zacxbt, AustinBarack, roybitsir, TaikiMaeda2, delitzer, GrantStenger, tomhschmidt, kapursanat, 0xbilly",55,https://x.com/i/user/1073132650309726208
