id,name,register_date,followed_by,followers_count,link
1620182982240747520,Noble,Mon Jan 30 22:11:56 +0000 2023,"0xRaghav, 0xminion, janehk, 0xRainandCoffee, BigBrainKasey, eclecticcapital, j0hnwang, ncerovac, Sh_ivam, yekiM_o, ceterispar1bus, samoyedali, 0xChanglu, alexgedevani, mattyryze, zacxbt, AustinBarack, roybitsir, kapursanat",19,https://x.com/i/user/1620182982240747520
265758342,YQ,Mon Mar 14 03:09:10 +0000 2011,"0xRaghav, Darrenlautf, 0xWenMoon, 0xminion, ishanee_, reganbozman, YeouJie, bridge__harris, Louissongyz, tkstanczak, lmrankhan, j0hnwang, Sh_ivam, 0xMaki, 0xChanglu, mattyryze, zacxbt, AustinBarack, kapursanat",19,https://x.com/i/user/265758342
738803172991373312,Initialized Capital,Fri Jun 03 18:42:57 +0000 2016,"QwQiao, Darrenlautf, 0xminion, janehk, sandraaleow, YeouJie, panekkkk, lmrankhan, j0hnwang, krybharat, ncerovac, jonathankingvc, HoolieG, jnwng, MariaShen, mattyryze, AustinBarack, roybitsir, 0xbilly",19,https://x.com/i/user/738803172991373312
837985489,Damien (hmu for cracked Devs),Fri Sep 21 15:02:51 +0000 2012,"QwQiao, Darrenlautf, 0xminion, sandraaleow, andyisnotandy, OuroborosCap8, amanda0x, lmrankhan, j0hnwang, krybharat, sjdedic, 0xMaki, 0xdetweiler, 0xChanglu, Solofunk30, mattyryze, zacxbt, AustinBarack, roybitsir",19,https://x.com/i/user/837985489
831338680975384577,evgeny 毅夫,Tue Feb 14 03:06:01 +0000 2017,"QwQiao, Darrenlautf, kidponga, janehk, Mikey0x_, pet3rpan_, 0xKofi, panekkkk, robbiepetersen_, geenty, lmrankhan, j0hnwang, Sh_ivam, 0xMaki, sjrosenblum, mattyryze, AustinBarack, delitzer, 0xbilly",19,https://x.com/i/user/831338680975384577
1293904122605760513,BoringCrypto,Thu Aug 13 13:36:29 +0000 2020,"QwQiao, OmniscientAsian, Darrenlautf, 0xWenMoon, 0xminion, ishanee_, geenty, j0hnwang, krybharat, ncerovac, 0xMaki, ceterispar1bus, n4motto, alexgedevani, mattyryze, AustinBarack, roybitsir, kapursanat, 0xbilly",19,https://x.com/i/user/1293904122605760513
1126067837569617921,Casino Royale,Wed May 08 10:14:28 +0000 2019,"QwQiao, KyleSamani, Darrenlautf, 0xminion, janehk, reganbozman, Daryllautk, YeouJie, OuroborosCap8, panekkkk, lmrankhan, j0hnwang, ncerovac, 0xMaki, MariaShen, mattyryze, zacxbt, roybitsir, 0xbilly",19,https://x.com/i/user/1126067837569617921
1791798850644021248,Arfur Rock,Sat May 18 11:51:59 +0000 2024,"KyleSamani, stutireal, janehk, wkhosrowshahi1, pet3rpan_, 0xKofi, bridge__harris, Shaughnessy119, amanda0x, geenty, j0hnwang, op7418, HoolieG, caitlinxyz, alexgedevani, MariaShen, mattyryze, GrantStenger, kapursanat",19,https://x.com/i/user/1791798850644021248
3222018178,Brett Adcock,Wed Apr 29 17:26:26 +0000 2015,"KyleSamani, janehk, sandraaleow, cosmo_jiang, panekkkk, Shaughnessy119, tkstanczak, amanda0x, j0hnwang, op7418, krybharat, cooper_kunz, sjdedic, alexgedevani, mattyryze, zacxbt, gregohr12, GrantStenger, kapursanat",19,https://x.com/i/user/3222018178
866379494319378439,Cem | Sovereign,Sun May 21 19:45:42 +0000 2017,"KyleSamani, janehk, 0xRainandCoffee, masonnystrom, Louissongyz, eclecticcapital, panekkkk, Shaughnessy119, tkstanczak, j0hnwang, _weidai, Sh_ivam, 0xMaki, sjrosenblum, ceterispar1bus, n4motto, mattyryze, kapursanat, 0xbilly",19,https://x.com/i/user/866379494319378439
