id,name,register_date,followed_by,followers_count
919398266826981376,τop τick crypτo 📁 🤖🧠,Sun Oct 15 03:03:23 +0000 2017,"OmniscientAsian, Darrenlautf, 0xminion, kidponga, 0xRainandCoffee, sandraaleow, YeouJie, cosmo_jiang, Shaughnessy119, amanda0x, j0hnwang, krybharat, CryptoSources, 0xdetweiler, ceterispar1bus, alexgedevani, NaytheForceBwU, zacxbt, TaikiMaeda2",19
1611429930272968705,Thanefield Research,Fri Jan 06 18:30:21 +0000 2023,"OmniscientAsian, Darrenlautf, 0xminion, kidponga, sandraaleow, YeouJie, andyisnotandy, Mikey0x_, j0hnwang, krybharat, sjdedic, Sh_ivam, n4motto, alexgedevani, MariaShen, AustinBarack, gregohr12, TaikiMaeda2, GrantStenger",19
2922770266,sto,Mon Dec 15 11:28:35 +0000 2014,"OmniscientAsian, Darrenlautf, 0xWenMoon, 0xminion, kidponga, 0xRainandCoffee, sandraaleow, eclecticcapital, lmrankhan, j0hnwang, krybharat, CryptoSources, 0xMaki, alexgedevani, pokeapallascat, zacxbt, TaikiMaeda2, kapursanat, 0xbilly",19
1402687942380986377,InternDAO,Wed Jun 09 18:04:10 +0000 2021,"OmniscientAsian, Darrenlautf, 0xminion, kidponga, rishisthinking, Daryllautk, sandraaleow, andyisnotandy, OuroborosCap8, lapgandhi, 0xMaki, samoyedali, 0xChanglu, Solofunk30, alexgedevani, NaytheForceBwU, MariaShen, AustinBarack, roybitsir, 0xbilly",20
1182591601593454592,Gelato,Fri Oct 11 09:39:52 +0000 2019,"OmniscientAsian, 0xWenMoon, 0xminion, janehk, andyisnotandy, AliceL991, geenty, j0hnwang, lapgandhi, Sh_ivam, 0xMaki, sjrosenblum, Solofunk30, MariaShen, zacxbt, AustinBarack, roybitsir, delitzer, GrantStenger, 0xbilly",20
1022821051187822593,glassnode,Fri Jul 27 12:28:36 +0000 2018,"OmniscientAsian, 0xminion, janehk, Daryllautk, 0xRainandCoffee, YeouJie, andyisnotandy, cosmo_jiang, OuroborosCap8, notnotstorm, j0hnwang, lapgandhi, Sh_ivam, 0xdetweiler, alexgedevani, pokeapallascat, AustinBarack, GrantStenger, kapursanat",19
995500158417711104,Loma,Sun May 13 03:05:08 +0000 2018,"OmniscientAsian, Darrenlautf, 0xminion, Daryllautk, YeouJie, andyisnotandy, eclecticcapital, OuroborosCap8, lmrankhan, j0hnwang, krybharat, 0xMaki, 0xdetweiler, alexgedevani, zacxbt, TaikiMaeda2, GrantStenger, kapursanat, 0xbilly",19
1326211445978144768,crv.mktcap.eth,Tue Nov 10 17:13:48 +0000 2020,"stutireal, Darrenlautf, 0xWenMoon, 0xminion, kidponga, rishisthinking, Daryllautk, 0xRainandCoffee, andyisnotandy, OuroborosCap8, j0hnwang, krybharat, daedalus_angels, lapgandhi, 0xMaki, alexgedevani, MariaShen, AustinBarack, 0xbilly",19
743521326195838977,zak.eth,Thu Jun 16 19:11:12 +0000 2016,"stutireal, 0xminion, janehk, Daryllautk, benlakoff, pet3rpan_, panekkkk, Shaughnessy119, tkstanczak, j0hnwang, 0xMaki, 0xdetweiler, caitlinxyz, gakonst, MariaShen, zacxbt, roybitsir, delitzer, 0xbilly",19
1377784330966069249,Defined,Fri Apr 02 00:46:13 +0000 2021,"Darrenlautf, 0xminion, janehk, lmrankhan, j0hnwang, CryptoSources, jonathankingvc, lapgandhi, Sh_ivam, 0xMaki, 0xdetweiler, yekiM_o, samoyedali, Solofunk30, alexgedevani, NaytheForceBwU, MariaShen, AustinBarack, roybitsir",19
998179257200164865,degentrading,Sun May 20 12:30:55 +0000 2018,"Darrenlautf, 0xWenMoon, 0xminion, rishisthinking, sandraaleow, YeouJie, andyisnotandy, benlakoff, Shaughnessy119, lmrankhan, notnotstorm, j0hnwang, jonathankingvc, jennyqcheng, lapgandhi, 0xMaki, gakonst, AustinBarack, kapursanat",19
1559193198605774850,2Lambroz 🐑 (🧑‍🍳🥩🤌),Mon Aug 15 15:00:24 +0000 2022,"Darrenlautf, 0xWenMoon, 0xminion, sandraaleow, YeouJie, andyisnotandy, pet3rpan_, eclecticcapital, OuroborosCap8, j0hnwang, CryptoSources, jennyqcheng, lapgandhi, 0xMaki, samoyedali, thetinaverse, zacxbt, roybitsir, gregohr12, GrantStenger",20
905566160044920832,Gammichan,Wed Sep 06 22:59:31 +0000 2017,"Darrenlautf, 0xWenMoon, 0xminion, kidponga, sandraaleow, andyisnotandy, Shaughnessy119, amanda0x, lmrankhan, j0hnwang, krybharat, CryptoSources, jonathankingvc, 0xMaki, ceterispar1bus, Solofunk30, zacxbt, AustinBarack, TaikiMaeda2",19
